track_name,artists,danceability,energy,valence,tempo,acousticness,instrumentalness,loudness,speechiness,track_genre,lyrics,lyrics_sentiment,mood
aquele em 1855, vinte anos depois dos trágicos sucessos que rememoramos, Antônio Maciel prosseguiu na
mesma vida corretíssima e calma.
Arrostando com a tarefa de velar por três irmãs solteiras revelou abnegação rara. Somente depois de as ter
casado procurou, por sua vez, um enlace que lhe foi nefasto.
Primeiros reveses
Data daí a sua existência dramática. A mulher foi a sobrecarga adicionada à tremenda tara hereditária, que
desequilibraria uma vida iniciada sob os melhores auspícios.
A partir de 1858 todos os seus atos denotam uma transformação de caráter. Perde os hábitos sedentários.
Incompatibilidades de gênio com a esposa ou, o que é mais verossímil, a péssima índole desta, tornam instável a
sua situação.
Em poucos anos vive em diversas vilas e povoados. Adota diversas profissões.
Nesta agitação, porém, percebe-se a luta de um caráter que se não deixa abater. Tendo ficado sem bens de
fortuna, Antônio Maciel, nesta fase preparatória de sua vida, a despeito das desordens do lar, ao chegar a
qualquer nova sede de residência procura logo um emprego, um meio qualquer honesto de subsistência. Em
1859, mudando-se para Sobral, emprega-se como caixeiro. Demora-se, porém, pouco ali. Segue para Campo
Grande, onde desempenha as funções modestas de escrivão do juiz de paz. Daí, sem grande demora, se desloca
para Ipu. Faz-se solicitador, ou requerente no forum.
Nota-se já em tudo isto um crescendo para profissões menos trabalhosas, exigindo cada vez menos a
constância do esforço; o contínuo despear-se da disciplina primitiva, a tendência acentuada para a atividade mais
irrequieta e mais estéril, o descambar para a vadiagem franca. Ia-se-lhe ao mesmo tempo, na desarmonia do lar, a
antiga serenidade.
Este período de vida mostra-o, todavia, aparelhado de sentimentos dignos. Ali estavam, em torno,
permanentes lutas partidárias abrindo-lhe carreira aventurosa, em que poderia entrar como tantos outros,
ligando-se aos condutícios de qualquer conquistador de urnas, para o que tinha o prestígio tradicional da família.
Evitou-as sempre. E na descensão contínua, percebe-se alguém que perde o terreno, mas lentamente, reagindo,
numa exaustão dolorosa.
A queda
De repente, surge-lhe revés violento. O plano inclinado daquela vida em declive termina, de golpe, em
queda formidável. Foge-lhe a mulher, em Ipu, raptada por um policial. Foi o desfecho. Fulminado de vergonha, o
infeliz procura o recesso dos sertões, paragens desconhecidas, onde lhe não saibam o nome; o abrigo da absoluta
obscuridade.
Desce para o sul do Ceará.
Ao passar em Paus Brancos, na estrada do Crato, fere com ímpeto de alucinado, à noite, um parente, que o
hospedara. Fazem-se breves inquirições policiais, tolhidas logo pela própria vítima reconhecendo a não
culpabilidade do agressor. Salva-se da prisão. Prossegue depois para o sul, à toa, na direção do Crato. E
desaparece...
Passam-se dez anos. O moço infeliz de Quixeramobim ficou de todo esquecido. Apenas uma ou outra vez
lhe recordavam o nome e o termo escandaloso da existência, em que era magna pars um Lovelace de coturno
reúno, um sargento de polícia.
Graças a este incidente, algo ridículo, ficara nas paragens natais breve resquício de sua lembrança.
Morrera por assim dizer.
Como se faz um monstro
... E surgia na Bahia o anacoreta sombrio, cabelos crescidos até aos ombros, barba inculta e longa; face
escaveirada; olhar fulgurante; monstruoso, dentro de um hábito azul de brim americano; abordoado ao clássico
bastão em que se apóia o passo tardo dos peregrinos...
É desconhecida a sua existência durante tão largo período. Um velho caboclo, preso em Canudos nos últimos
dias da campanha, disse-me algo a respeito, mas vagamente, sem precisar datas, sem pormenores característicos.
Conhecera-o nos sertões de Pernambuco, um ou dois anos depois da partida do Crato. Das palavras desta
testemunha, concluí que Antônio Maciel, ainda moço, já impressionava vivamente a imaginação dos sertanejos.
Aparecia por aqueles lugares sem destino fixo, errante. Nada referia sobre o passado. Praticava em frases breves
e raros monossílabos. Andava sem rumo certo, de um pouso para outro, indiferente à vida e aos perigos,
alimentando-se mal e ocasionalmente, dormindo ao relento à beira dos caminhos, numa penitência demorada e
rude...
Tornou-se logo alguma coisa de fantástico ou mal-assombrado para aquelas gentes simples. Ao abeirar-se das
rancharias dos tropeiros aquele velho singular, de pouco mais de trinta anos, fazia que cessassem os improvisos e
as violas festivas.
Era natural. Ele surdia — esquálido e macerado — dentro do hábito escorrido, sem relevos, mudo, como uma
sombra, das chapadas povoadas de duendes...
Passava, buscando outros lugares, deixando absortos os matutos supersticiosos.
Dominava-os, por fim, sem o querer.
No seio de uma sociedade primitiva, que pelas qualidades étnicas e influxo das santas missões malévolas
compreendia melhor a vida pelo incompreendido dos milagres, o seu viver misterioso rodeou-o logo de não
vulgar prestígio, agravando-lhe, talvez, o temperamento delirante. A pouco e pouco todo 0 domínio que, sem
cálculo, derramava em torno, parece haver refluído sobre si mesmo. Todas as conjeturas ou lendas que para logo
o circundaram fizeram o ambiente propício ao germinar do próprio desvario. A sua insânia estava, ali,
exteriorizada. Espelhavam-na a admiração intensa e o respeito absoluto que o tornaram em pouco tempo árbitro
incondicional de todas as divergências ou brigas, conselheiro predileto em todas as decisões. A multidão
poupara-lhe o indagar torturante acerca do próprio estado emotivo, o esforço dessas interrogativas angustiosas e
dessa intuspecção delirante, entre os quais envolve a loucura nos cérebros abalados. Remodelava-o à sua
imagem. Criava-o. Ampliava-lhe, desmesuradamente, a vida, lançando-lhe dentro os erros de 2 mil anos.
Precisava de alguém que lhe traduzisse a idealização indefinida, e a guiasse nas trilhas misteriosas para os céus...
O evangelizador surgiu, monstruoso, mas autômato.
Aquele dominador foi um títere. Agiu passivo, como uma sombra. Mas esta condensava o obscurantismo de três
raças.
E cresceu tanto que se projetou na História...
Peregrinações e martírios
Dos sertões de Pernambuco passou aos de Sergipe, aparecendo na cidade de Itabaiana em 1874.
Ali chegou, como em toda a parte, desconhecido e suspeito, impressionando pelos trajes esquisitos — camisolão
azul, sem cintura; chapéu de abas largas derrubadas, e sandálias. Às costas um surrão de couro em que trazia
papel, pena e tinta, a Missão Abreviada e as Horas Marianas.
Vivia de esmolas, das quais recusava qualquer excesso, pedindo apenas o sustento de cada dia. Procurava os
pousos solitários. Não aceitava leito algum, além de uma tábua nua e, na falta desta, o chão duro.
Assim pervagou largo tempo, até aparecer nos sertões, ao norte da Bahia. Ia-lhe crescendo o prestígio. Já não
seguia só. Encalçavam-no na rota desnorteada os primeiros fiéis. Não os chamara. Chegavam-lhe espontâneos,
felizes por atravessarem com ele os mesmos dias de provações e misérias.
Eram, no geral, gente ínfima e suspeita, avessa ao trabalho, farândula de vencidos da vida, vezada à mandria e à
rapina.
Um dos adeptos carregava o templo único, então, da religião minúscula e nascente: um oratório tosco, de cedro,
encerrando a imagem do Cristo.
Nas paradas pelos caminhos prendiam-no a um galho de árvore; e, genuflexos, rezavam. Entravam com ele,
triunfalmente erguido, pelos vilarejos e povoados, num coro de ladainhas.
Assim se apresentou o Conselheiro, em 1816, na vila do Itapicuru-de-Cima. Já tinha grande renome.
Di-lo documento expressivo publicado aquele ano, na capital do Império.
""Apareceu no sertão do norte um indivíduo, que se diz chamar Antônio Conselheiro, e que exerce grande
influencia no espírito das classes populares servindo-se de seu exterior misterioso e costumes ascéticos, com que
impõe à ignorância e à simplicidade. Deixou crescer a barba e cabelos, veste uma túnica de algodão e
alimenta-se tenuamente, sendo quase uma múmia. Acompanhado de duas professas, vive a rezar terços e
ladainhas e a pregar e a dar conselhos às multidões, que reúne, onde lhe permitem os párocos; e, movendo
sentimentos religiosos, vai arrebanhando o povo e guindo-o a seu gosto. Revela ser homem inteligente, mas sem
cultura"".
Estes dizeres rigorosamente verídicos, de um anuário impresso centenares de léguas de distancia, delatam bem a
fama que ele já granjeara.
Lendas
Entretanto a vila de Itapicuru esteve para ser o fecho da sua carreira extraordinária. Foi, ali, naquele mesmo ano,
entre o espanto dos fiéis, inopinadamente preso. Determinara a prisão uma falsidade, que o seu modo de vida
excepcional e as antigas desordens domésticas de algum modo justificavam: diziam-no assassino da esposa e da
própria mãe.
Era uma lenda arrepiadora.
Contavam que a última, desadorando a nora, imaginara perdê-la. Revelara, por isto, que era traído; e como este,
surpreso, lhe exigisse provas do delito, propôs-se apresentá-las sem tardança. Aconselhou-o a que fantasiasse
qualquer viagem, permanecendo, porém, nos arredores, porque veria, à noite, invadir-lhe o lar o sedutor que o
desonrara. Aceito o alvitre, o infeliz, cavalgando e afastando-se cerca de meia légua, torceu depois de rédeas,
tornando, furtivamente, por desfreqüentados desvios, para uma espera adrede escolhida, de onde pudesse
observar bem e agir de pronto.
Ali quedou longas horas, até lobrigar, de fato, noite velha, um vulto aproximando-se de sua vivenda. Viu-o
achegar-se cautelosamente e galgar uma das janelas. E não lhe deu tempo para entrar. Abateu-o com um tiro.
Penetrou, em seguida, de um salto, no lar e fulminou com outra descarga a esposa infiel, adormecida.
Voltou, depois, para reconhecer o homem que matara... e viu com horror que era a sua própria mãe, que se
disfarçara daquele modo para a consecução do plano diabólico.
Fugira, então, na mesma hora apavorado, doido, abandonando tudo, ao acaso, pelos sertões em fora...
A imaginação popular, como se vê, começava a romancear-lhe a vida, com um traço vigoroso de originalidade
trágica.
O asceta
Como quer que fosse, porém, o certo é que em 1870 a repressão legal o atingiu quando já se ultimara a evolução
do seu espírito, imerso de todo no sonho de onde não mais despertaria. O asceta despontava, inteiriço, da rudeza
disciplinar de quinze anos de penitência. Requintara nessa aprendizagem de martírios, que tanto preconizam os
velhos luminares da Igreja. Vinha do tirocínio brutal da fome, da sede, das fadigas, das angústias recalcadas e
das misérias fundas. Não tinha dores desconhecidas. A epiderme seca rugava-se-lhe como uma couraça
amolgada e rota sobre a carne morta. Anestesiara-a com a própria dor; macerara-a e sarjara-a de cilícios mais
duros que os buréis de esparto; trouxera-a, de rojo, pelas pedras dos caminhos; esturrara-a nos rescaldos das
secas; inteiriçara-a nos relentos frios; adormecera-a em transitórios repousos, nos leitos dilacerantes das
caatingas...
Abeirara muitas vezes a morte nos jejuns prolongados, com requinte de ascetismo que surpreenderia Tertuliano,
esse
sombrio propagandista da eliminação lenta da matéria, ""descarregando-se do seu sangue, fardo pesado e
importuno da alma impaciente por fugir...""
Para quem estava neste tirocínio de amarguras, aquela ordem de prisão era incidente mínimo. Recebeu-a
